y,z0,z1
8,-30.924246,-1.555565
8,-30.938133,-1.3597906
8,-30.404299,-1.5397503
8,-31.251266,-0.9747737
8,-30.135166,-1.3840365
8,-30.306816,-1.5351238
8,-31.1838,-1.3474357
8,-30.342918,-1.7074546
8,-31.031229,-1.4491712
0,-30.60345,-1.0920569
0,-30.727167,-1.0776653
8,-29.990685,-1.0529815
8,-30.744501,-1.2586489
8,-31.016943,-1.6234982
8,-31.059366,-1.0080532
8,-30.88046,-1.2411158
8,-31.156384,-1.3379116
8,-30.701149,-1.2585216
8,-30.637842,-1.4328963
8,-30.92916,-1.35207
12,-30.303873,-1.2540663
12,-30.306482,-1.0821474
12,-30.370394,-1.1916039
12,-30.210842,-0.98936176
8,-30.531128,-1.0604318
8,-31.17397,-1.1131303
8,-30.11392,-1.0952476
8,-30.135874,-1.5187188
8,-30.341099,-1.0648581
8,-30.710432,-1.1552001
8,-29.95264,-1.2014056
9,-30.284517,-7.1787286
9,-29.994581,-7.5966296
9,-30.009388,-7.456536
9,-30.031712,-7.701165
8,-30.23407,-1.3747776
8,-30.928392,-1.3435649
8,-31.11351,-1.3076761
8,-31.245304,-1.1713934
8,-30.91604,-1.0801076
8,-31.157518,-1.0369732
8,-30.87006,-1.1100878
8,-31.046831,-1.1581398
8,-30.852894,-0.7445472
8,-30.676352,-1.3583478
0,-30.99817,-1.0666844
0,-30.845238,-1.0224153
0,-31.028475,-1.1848313
8,-30.65686,-1.8312287
8,-30.720364,-0.89745665
0,-31.26292,-1.0855422
0,-31.206654,-1.187625
0,-31.177212,-1.0700945
0,-30.94415,-0.92191154
0,-31.071812,-0.76200783
0,-31.092304,-0.9556247
0,-31.107021,-0.95289177
0,-31.38115,-0.803439
12,-29.850992,-1.0665104
12,-30.191948,-1.3159868
12,-30.03694,-1.32421
0,-30.948515,-0.9530031
0,-31.128408,-1.2133352
0,-31.094349,-1.0573326
0,-31.134966,-0.99508095
0,-30.829168,-1.1030214
0,-31.047623,-1.0614227
0,-30.923481,-1.0231415
0,-30.869177,-1.1024005
0,-31.278717,-1.1000925
0,-30.895744,-1.1447703
0,-31.011335,-0.7921682
0,-31.41261,-0.92610925
0,-31.031881,-1.2308983
0,-31.160175,-1.0245897
0,-30.938274,-1.0493282
0,-30.729858,-0.7969843
12,-30.081053,-1.109474
12,-29.894413,-1.1789631
12,-29.92369,-1.2653574
12,-29.922333,-1.2502859
12,-30.356417,-1.1460149
12,-30.426834,-1.1802752
12,-30.188307,-1.656336
12,-30.22713,-1.1242585
12,-30.257227,-1.3807876
12,-30.000795,-1.1525781
0,-31.028273,-1.0687662
0,-31.033377,-0.9139107
0,-31.105167,-0.9003805
0,-30.987965,-0.8093187
0,-31.285017,-0.8405258
0,-30.93796,-1.1606795
12,-30.010418,-1.1519145
12,-30.330053,-1.2020863
12,-30.062302,-1.2074074
12,-30.23507,-1.1869783
12,-30.53627,-1.0892594
12,-30.081781,-1.1425536
12,-30.42962,-1.1971618
12,-29.269379,-1.1160594
12,-30.195938,-1.2843035
12,-29.982834,-1.2678937
12,-30.52644,-1.1495035
12,-29.840593,-1.12802
0,-31.224895,-1.2173398
0,-30.568733,-1.2744349
0,-30.844845,-1.0669013
0,-30.931728,-1.09127
0,-31.365328,-1.1542406
0,-31.107965,-1.009496
12,-29.977322,-1.5919
12,-30.111853,-1.2073312
12,-29.887457,-1.1161317
12,-29.473175,-1.1985468
12,-30.278933,-1.167614
12,-30.05103,-1.3218142
12,-30.241365,-1.1968158
12,-30.002163,-1.1356025
0,-31.04363,-0.9698959
0,-30.831104,-1.1944418
0,-31.073982,-0.86263126
0,-31.152634,-1.2256092
0,-30.34953,-1.2381837
0,-30.967955,-1.1032245
0,-31.124826,-1.0378801
0,-31.103662,-0.94962436
0,-31.171362,-1.2502245
12,-30.264517,-1.2782891
12,-30.452082,-1.2085787
12,-29.786413,-1.1883163
12,-29.65342,-1.1242944
12,-30.140804,-1.0806502
12,-30.075697,-1.228681
12,-30.244473,-1.2574846
12,-30.285233,-1.2381114
12,-30.156542,-1.1878439
12,-30.286097,-1.2135853
0,-30.93728,-1.1174425
0,-30.749973,-1.0569464
0,-31.058174,-1.3402338
0,-30.96176,-1.1144876
0,-31.206774,-1.0995314
0,-31.11804,-1.0034142
0,-31.007013,-1.046526
0,-31.093466,-1.0443937
0,-31.02985,-1.1558232
0,-30.849451,-1.437946
0,-30.76015,-0.83727163
0,-30.472889,-1.1857033
0,-30.528002,-0.9865189
0,-30.818348,-1.0713828
0,-30.874754,-1.006549
0,-30.716837,-0.9352682
0,-30.854029,-0.959244
0,-30.998217,-1.138748
0,-31.05367,-1.2860452
0,-31.048813,-0.97866154
0,-30.984783,-0.98455405
0,-30.890263,-1.0421796
0,-30.78519,-0.8284498
0,-31.04474,-1.1721605
0,-30.474327,-0.9639402
0,-30.604002,-1.0021834
0,-31.229172,-0.86747265
0,-31.078249,-1.1498123
0,-31.176567,-1.3691463
0,-30.846054,-1.1159122
0,-30.833105,-1.2391398
0,-31.041363,-0.94620025
0,-31.077797,-1.2399354
0,-31.453539,-1.2385223
0,-31.063326,-1.0338467
0,-30.695639,-0.9380797
0,-30.55122,-1.0916973
0,-31.069456,-0.8641822
0,-31.36617,-1.0227333
0,-31.05337,-1.0520393
0,-30.853458,-0.8812975
0,-30.90664,-1.1402352
0,-30.996044,-1.275005
0,-30.585249,-1.0249335
0,-30.854958,-1.1569144
0,-31.096205,-1.2148613
0,-30.350706,-1.0074818
0,-30.983181,-1.0589969
0,-30.66881,-1.0453119
0,-30.890257,-1.1020153
0,-31.163702,-1.1128002
0,-31.024889,-1.0441949
0,-30.871534,-1.1971332
0,-30.96009,-1.1192495
9,-30.005291,-2.8243732
9,-30.051706,-2.5476158
12,-30.266985,-1.22512
12,-30.333408,-1.121459
12,-30.09206,-1.1245826
12,-29.303553,-1.2446879
12,-29.83115,-1.3109455
12,-28.60184,-1.1494173
0,-30.877493,-1.2182722
0,-30.942358,-1.2174639
0,-31.078527,-1.1956226
0,-30.581743,-1.037069
0,-30.832943,-1.0562427
0,-31.157848,-0.7966899
0,-30.924793,-1.0530676
0,-31.029463,-1.2332282
0,-31.0488,-1.1498256
0,-31.013002,-0.8207726
0,-31.147352,-1.2375487
0,-31.17567,-1.0227394
0,-31.183807,-1.0164945
0,-30.965427,-1.012909
0,-31.097672,-0.8576594
0,-30.102077,-1.2415998
0,-31.184595,-1.0700172
0,-31.069374,-1.0701321
0,-30.884357,-0.89500886
0,-30.82638,-0.76853067
0,-31.270771,-0.94394326
0,-31.347078,-0.98026955
0,-31.238876,-1.0658603
0,-30.637375,-1.1103565
0,-31.002102,-0.92072695
0,-30.802996,-0.900926
0,-31.151264,-0.8072556
0,-31.187447,-0.95239663
0,-29.75777,-1.2132187
0,-31.229603,-1.1809659
0,-31.06501,-1.1111686
0,-31.014174,-1.222623
0,-31.077381,-0.88365966
0,-30.85797,-1.0569043
0,-31.233456,-1.0179145
0,-31.166815,-0.9014118
0,-31.09186,-0.9267611
0,-30.83852,-0.93985385
0,-30.76991,-1.0293944
0,-30.75394,-0.9437935
0,-30.971321,-0.7811424
0,-31.033833,-1.3295326
0,-31.081644,-0.93527037
0,-30.925423,-0.9954959
0,-30.775282,-1.2548137
0,-31.026953,-1.0955361
0,-30.838549,-1.3015558
0,-30.593693,-1.1182492
0,-31.065786,-0.92015535
0,-30.965435,-1.0752375
0,-31.297104,-1.144753
0,-31.1622,-0.8776615
0,-31.18303,-0.9322951
0,-30.871437,-0.956723
0,-30.728035,-1.1800823
0,-30.867865,-1.1987133
0,-31.002546,-0.96023875
0,-30.992321,-0.9669211
0,-31.112797,-1.2705587
0,-31.002388,-0.7917038
0,-30.75979,-0.9705061
0,-30.856146,-0.8646937
0,-30.867773,-1.1335223
0,-30.75969,-1.2407862
0,-31.134201,-0.8048138
0,-31.152742,-0.9838412
0,-30.749123,-1.0409771
0,-30.856092,-0.8443971
0,-30.805243,-1.0727513
0,-30.248312,-0.96716905
0,-31.066242,-1.2300187
0,-30.99895,-1.0460975
0,-31.167837,-1.2208976
0,-31.037935,-0.9617302
0,-30.959095,-1.1450675
12,-30.706116,-1.1590396
12,-30.121778,-1.123988
12,-30.110748,-1.0889224
12,-30.107203,-1.1243005
12,-30.450258,-1.1170164
12,-30.35855,-1.1181822
0,-31.224169,-0.9013476
0,-31.351412,-0.9410129
0,-30.966328,-0.96562254
0,-30.92363,-1.0398953
0,-31.117762,-1.0988251
0,-31.01026,-0.8570661
0,-30.75012,-0.85222673
0,-30.67908,-1.2166673
0,-30.99892,-0.8832375
0,-30.991068,-1.1624278
0,-31.06065,-1.3484926
0,-31.146175,-1.2248148
0,-30.86294,-0.8839438
0,-30.53422,-0.9099637
0,-30.765997,-1.1072966
0,-30.986286,-1.1702743
0,-31.149586,-0.94239086
0,-31.135183,-1.1315589
0,-30.710203,-0.90070975
0,-31.197805,-1.0293584
0,-31.117619,-1.2273474
0,-31.285082,-1.1063693
0,-29.674156,-0.95023084
0,-30.599407,-1.1684759
0,-30.836208,-1.1215938
0,-30.529652,-1.2653639
0,-30.939821,-0.892716
0,-30.381184,-1.1817415
0,-31.128736,-0.8954373
0,-29.443367,-1.0366749
0,-30.723448,-1.0097522
0,-31.30743,-0.97871166
0,-30.851223,-0.9980786
0,-31.287796,-1.1826681
0,-30.322067,-1.1521226
0,-30.856422,-1.0131447
0,-30.751825,-0.9606925
0,-30.687836,-1.0665395
0,-31.050253,-1.4006345
0,-30.905027,-0.92506814
0,-31.120876,-1.2497584
0,-31.125843,-0.96334326
0,-30.83902,-1.0537035
0,-31.281948,-1.1225224
0,-30.858454,-0.853325
0,-31.096313,-1.0136347
0,-30.904837,-1.2494724
0,-31.128574,-1.0950257
0,-30.433804,-0.9866145
0,-31.18597,-1.286849
0,-30.935032,-1.1190424
0,-31.114058,-1.2796541
0,-31.20977,-1.0788611
0,-30.781256,-0.976384
0,-31.073061,-1.1738049
0,-30.933989,-1.0442464
0,-29.767462,-1.1653084
0,-31.053398,-0.9675873
0,-30.6589,-1.0752654
0,-30.907587,-1.0687953
0,-30.449976,-1.1300069
0,-30.731321,-1.0835832
0,-30.758762,-1.06136
0,-30.642038,-1.22439
0,-31.167171,-1.0565983
0,-30.84768,-1.3093098
0,-30.781271,-1.1586399
0,-30.984144,-0.68993163
0,-30.944595,-0.99555826
0,-31.087648,-1.1446325
0,-31.044876,-1.0817237
0,-30.932358,-0.8525824
0,-30.916698,-1.0936158
0,-31.036713,-1.1224803
12,-29.909515,-1.2687744
12,-30.096943,-1.1182358
12,-30.034437,-1.133301
0,-30.999472,-0.89152026
0,-31.167212,-1.2604522
0,-30.967539,-0.90487635
0,-31.129786,-1.1298091
0,-31.206696,-0.9242184
0,-30.935331,-1.2296199
0,-30.613924,-0.92350143
0,-31.059092,-0.9467586
0,-30.492277,-1.22155
0,-30.613018,-1.1941582
0,-30.743723,-1.0991154
0,-30.920897,-1.0010921
0,-30.125872,-1.3406285
0,-30.455095,-0.9440212
0,-30.809147,-1.0173849
0,-30.864786,-0.99091744
0,-31.102053,-1.0285156
0,-30.08469,-0.88077796
0,-31.042974,-1.0226066
0,-30.546984,-1.0352727
0,-30.917133,-1.0309522
0,-30.57436,-1.1194559
0,-31.028633,-1.0349174
0,-30.041061,-1.3625001
0,-31.253466,-0.9556484
9,-29.94431,-3.009509
9,-30.0646,-2.3375742
9,-29.89217,-2.7408838
9,-29.95861,-2.4293902
9,-30.412098,-2.9847476
9,-30.242315,-2.90825
9,-30.285818,-2.169713
9,-30.299934,-2.883705
9,-30.195017,-2.5506058
9,-30.07518,-2.9736674
9,-30.112944,-2.8336446
9,-29.973764,-2.6335976
9,-30.011358,-2.7745132
12,-30.163012,-1.1809373
12,-30.36076,-1.1837199
12,-29.935759,-1.0694667
12,-30.014692,-1.1892198
12,-29.968676,-1.2887459
12,-29.89302,-1.1568927
12,-29.339674,-1.2176796
12,-30.373402,-1.1582295
9,-30.189106,-2.4113505
9,-30.210335,-2.2041461
9,-30.088257,-2.3592746
9,-29.750843,-2.25979
9,-29.72895,-2.03619
12,-30.170437,-1.1140486
12,-30.173826,-1.3173908
12,-30.277716,-1.1547592
12,-30.006918,-1.1907989
12,-30.15877,-1.1521769
12,-29.996126,-1.339213
12,-30.411259,-1.1329364
9,-29.935543,-1.8888831
9,-30.386208,-1.8498944
9,-30.241497,-2.0477087
9,-29.998278,-2.1473572
9,-30.225792,-1.9857495
9,-30.414055,-2.5544684
9,-30.23314,-2.440362
9,-30.12948,-2.3159916
9,-30.126324,-2.6050143
9,-29.95764,-1.9380046
9,-30.218676,-2.0263565
9,-29.034464,-2.3530118
9,-30.15856,-2.3596683
9,-30.252607,-2.349622
9,-30.03043,-1.9814965
9,-30.197393,-2.154053
9,-29.707304,-1.6641302
9,-29.916367,-2.0766678
9,-29.963724,-2.4375446
12,-30.114481,-1.268715
12,-30.161062,-1.210262
12,-29.535631,-1.260868
12,-29.500162,-1.1725479
12,-30.2587,-1.2132597
12,-29.92786,-1.2984608
9,-30.331003,-2.2076266
9,-30.281734,-2.30076
9,-30.041384,-2.2641306
9,-30.395708,-2.1912687
9,-29.651947,-2.0259728
9,-30.269762,-2.2576501
9,-29.699577,-2.1185677
9,-30.071056,-2.4936004
9,-30.177353,-2.564995
9,-30.032465,-2.065328
9,-30.341944,-1.7310253
9,-30.2771,-2.0037446
9,-30.416538,-2.2420301
9,-30.222607,-1.9991223
9,-30.0466,-2.2139213
9,-30.419712,-1.9326012
9,-30.36195,-2.7275622
9,-30.097551,-2.0268018
9,-30.011402,-2.5806818
9,-30.08754,-2.346007
9,-30.042614,-2.1146011
9,-30.322222,-2.3129435
9,-30.77227,-2.636583
9,-30.116606,-2.0424824
9,-30.19434,-1.871296
9,-30.1344,-2.5827801
9,-30.26821,-2.160009
9,-30.271488,-2.1256733
9,-30.054028,-1.8728588
9,-30.064262,-2.3382478
9,-30.11028,-1.835797
12,-29.543623,-1.3216628
12,-29.558,-1.1737664
12,-29.636953,-1.1082338
9,-30.540255,-2.515859
9,-29.886982,-2.195168
9,-29.937681,-2.3665774
9,-30.38134,-1.9580067
9,-29.64781,-2.1817102
9,-30.17076,-1.9690433
9,-30.075422,-2.2687378
9,-30.054314,-2.0573084
9,-30.29257,-2.1995468
9,-30.001179,-1.8801386
9,-30.295858,-2.2972848
9,-30.102686,-2.578964
9,-30.01964,-2.1142428
9,-29.752617,-2.113752
9,-30.151054,-1.6725895
9,-30.36014,-2.0895712
9,-29.863234,-2.1243157
9,-30.17619,-1.9683394
9,-30.131296,-1.6022303
9,-30.364052,-2.0219867
9,-30.33649,-2.7162187
9,-29.940815,-3.2034047
9,-30.008696,-2.6283033
9,-29.898386,-2.5255477
9,-28.143219,-2.6438673
9,-30.076498,-3.477286
9,-30.004375,-3.2165053
9,-30.11253,-3.0089412
9,-30.110968,-3.27374
9,-30.084656,-3.2518618
9,-29.998896,-2.8099198
9,-29.776627,-2.538153
9,-30.226622,-2.7079487
9,-30.122715,-3.2472527
9,-30.22423,-2.84752
9,-29.847,-3.1362956
9,-30.107153,-3.0861936
9,-29.535513,-2.8281457
9,-29.172396,-2.9114983
9,-29.95193,-2.4360552
9,-30.366026,-2.3410573
9,-30.28961,-2.1704805
9,-30.233332,-2.31339
9,-29.588696,-2.8573775
9,-30.186438,-2.071288
9,-30.384472,-2.3933692
9,-30.198486,-2.156175
9,-29.975384,-2.4138858
9,-30.020613,-2.2491674
9,-29.987062,-2.804451
9,-30.263765,-2.632658
9,-30.104122,-2.128941
9,-29.797428,-1.9965168
9,-30.354918,-1.8878499
9,-30.22987,-1.865
9,-30.11359,-2.5330477
9,-29.953094,-2.0039835
9,-30.144436,-1.9113504
9,-29.913784,-1.9350232
9,-30.169037,-2.500006
9,-30.03633,-1.7165977
9,-30.100313,-2.101985
9,-30.217844,-1.9977443
9,-29.936804,-2.005222
9,-30.33582,-2.2832878
9,-30.082964,-2.2117527
9,-30.298332,-1.8244971
9,-30.466684,-2.2105274
9,-30.21624,-2.4961152
9,-29.802069,-2.17599
9,-30.330074,-2.0590308
9,-30.420883,-2.0560827
9,-29.97038,-2.2136672
9,-30.283861,-1.9982892
9,-29.961143,-1.9227211
9,-30.534056,-2.4351468
9,-30.014072,-2.0291207
9,-30.715994,-2.3381286
9,-30.49548,-1.9708029
9,-30.380053,-2.301973
9,-29.879316,-2.9583085
9,-29.472513,-3.1202104
9,-30.360897,-2.9389753
9,-30.136732,-2.9823403
9,-30.12445,-2.9841716
9,-30.245413,-2.4885416
9,-29.759733,-2.9120586
9,-29.888302,-2.820218
9,-29.753847,-2.8574083
9,-30.279808,-2.608272
9,-30.136078,-2.5074737
9,-29.758522,-2.565183
9,-30.031696,-2.478373
9,-30.146715,-3.059863
9,-29.69628,-2.8315332
9,-29.88334,-2.6234124
9,-29.907915,-3.080846
9,-30.245756,-2.8631544
9,-29.931429,-2.6636662
9,-30.090614,-2.1045544
9,-30.237083,-2.577597
9,-30.485386,-2.314644
9,-30.127314,-2.0126636
9,-29.783195,-2.040211
9,-29.948109,-2.448355
9,-30.368418,-2.234752
9,-30.20193,-2.048948
9,-30.205032,-2.053708
9,-30.17581,-2.0304396
9,-29.977186,-2.1727076
9,-30.173302,-2.3028657
9,-30.177597,-2.0250025
9,-30.437334,-2.5000145
9,-29.927866,-2.520377
9,-29.743778,-1.980145
9,-30.301886,-1.9738723
9,-29.800205,-2.2280366
9,-29.876415,-2.5138237
9,-29.66492,-1.9706944
9,-29.778206,-2.1182299
9,-30.126352,-2.584185
9,-29.86387,-2.0622363
9,-29.976837,-2.2428846
9,-29.766956,-2.5324552
9,-29.992647,-1.921255
9,-29.386974,-2.3595288
9,-29.285648,-2.6057496
9,-29.70325,-2.2378955
9,-30.001488,-2.4937887
9,-29.339752,-2.1269789
9,-30.103453,-2.5219893
9,-28.502783,-2.254706
9,-30.322433,-2.079329
9,-30.429728,-2.3832183
9,-30.225403,-2.5522316
9,-30.291489,-2.4105797
9,-30.206898,-2.1867917
9,-29.94555,-1.9870243
9,-30.044147,-1.8080063
9,-30.256712,-1.4382981
9,-30.468803,-2.1281374
9,-29.80383,-2.1578546
9,-29.810019,-2.359134
9,-30.234732,-2.216792
9,-30.397524,-2.2815573
9,-29.880234,-1.9438044
9,-29.746471,-2.6245441
9,-30.102812,-2.169296
9,-29.82909,-2.2400692
9,-29.932056,-2.1333332
9,-29.657164,-1.7896878
9,-30.00443,-2.2562027
9,-29.517115,-1.961126
9,-29.729174,-1.8176861
9,-29.77201,-2.3797498
9,-29.558088,-1.6696959
9,-29.070473,-2.4737136
9,-29.185379,-2.7139263
9,-29.826698,-2.432249
9,-30.119143,-2.2780273
9,-30.152357,-2.3696728
9,-29.804146,-1.8465855
9,-29.916653,-2.2225332
9,-29.6212,-2.0715096
9,-29.979872,-1.9127494
9,-29.515884,-2.2214665
9,-30.144554,-2.4523878
9,-30.249338,-1.9573939
9,-30.211876,-2.6743338
9,-30.011936,-2.3448403
9,-29.92901,-2.5153232
9,-29.8882,-2.47958
9,-29.836954,-1.6350298
9,-29.713621,-2.5928972
9,-29.63281,-2.8909943
9,-29.668768,-3.1153154
9,-29.645947,-2.8533132
9,-29.936152,-2.6293035
9,-30.08369,-2.8982687
9,-30.212006,-2.6478956
9,-30.355066,-2.972735
9,-30.303772,-2.7179024
9,-29.69931,-2.9497259
9,-29.96323,-2.4497395
9,-30.55514,-3.0364437
9,-30.1896,-3.0700655
9,-30.430481,-2.8313808
9,-30.274843,-3.0962884
9,-29.514881,-2.7157211
9,-30.118732,-2.9445043
9,-30.129341,-3.0484273
9,-30.31071,-2.6640615
9,-29.925346,-3.031264
9,-29.643536,-2.7351556
9,-29.639431,-2.0352888
9,-29.990078,-2.2480175
9,-30.053679,-2.9340312
9,-30.222452,-3.2167594
9,-30.25932,-2.7235885
9,-30.50222,-2.8976793
9,-30.341135,-2.0168805
9,-30.3173,-1.7891814
9,-30.08466,-2.0408452
9,-29.686777,-2.0417273
9,-29.998602,-2.3393188
9,-29.797941,-2.264088
9,-30.037708,-2.0802524
9,-30.195536,-2.1077042
9,-30.196999,-2.1413937
9,-30.436401,-2.417025
9,-30.03073,-1.8108042
9,-30.168581,-2.121793
9,-30.018618,-2.0580733
9,-30.300205,-2.3997605
9,-29.920692,-2.1375031
9,-30.225315,-2.230832
9,-30.165205,-2.385749
9,-30.314678,-2.5831826
4,-30.420673,-1.8120133
4,-30.157976,-2.008632
4,-30.46744,-1.9630368
4,-29.589632,-1.7077869
4,-29.54195,-1.8227693
4,-30.480606,-2.055152
4,-30.26712,-2.151261
4,-29.53176,-1.8440849
4,-28.031448,-1.9524767
4,-30.238197,-1.8325742
4,-30.27397,-1.5219355
4,-30.012703,-1.6516206
4,-30.385542,-1.9258142
4,-30.045671,-1.8646108
4,-30.214361,-1.9521921
4,-29.287806,-1.7398564
4,-30.138294,-1.6692723
4,-30.318201,-1.8174995
4,-30.097807,-2.126188
4,-30.497667,-1.851973
4,-30.089867,-2.2432957
4,-30.128609,-1.6610957
4,-29.87807,-1.9930798
4,-30.349966,-1.7241231
4,-30.236488,-1.728879
4,-30.32222,-1.8831769
4,-30.159975,-1.4931611
4,-30.112835,-1.8331667
4,-29.77385,-1.3827698
4,-30.109152,-1.4075801
4,-29.952414,-1.3859491
4,-30.100155,-1.936779
4,-29.807932,-1.4645488
4,-29.920664,-2.089089
4,-30.344635,-2.19403
4,-30.542181,-1.7166616
4,-30.393787,-1.7380744
4,-29.948864,-1.4218202
4,-30.318205,-2.032787
4,-30.252695,-1.9944957
4,-30.433672,-1.7834241
4,-30.48703,-1.4962208
4,-30.407755,-1.6512418
4,-30.253231,-1.8954148
4,-30.363903,-1.7225655
4,-30.118338,-1.5175385
4,-30.124025,-1.5884037
4,-29.046408,-1.5737544
4,-28.787125,-1.8137925
4,-30.265015,-1.8814198
4,-28.867102,-1.6873933
4,-30.138407,-1.6739314
4,-29.883368,-1.9346763
4,-30.577864,-1.5786046
4,-30.152813,-1.4630916
4,-29.733528,-1.5684247
4,-28.40736,-1.9864188
4,-30.197508,-1.772677
4,-30.199959,-1.7651592
4,-30.504349,-2.2589042
4,-30.179115,-1.8669332
4,-29.775671,-2.1542082
4,-29.123644,-1.5507221
4,-30.261627,-1.8799571
4,-30.05586,-1.6209093
4,-30.331799,-1.8680699
4,-30.15389,-1.6469117
4,-29.775894,-1.7799927
4,-30.0914,-1.8263158
4,-28.877968,-1.4814249
4,-30.43664,-1.9858136
4,-30.51119,-1.4971251
4,-30.284487,-1.6694589
4,-30.24031,-1.427627
4,-30.120712,-1.8535084
4,-30.258484,-1.4740961
4,-30.116608,-1.4929165
4,-30.490026,-2.0040524
4,-30.35799,-1.9051968
4,-29.869244,-1.5212151
4,-30.339962,-2.1431136
4,-30.302742,-1.7532953
4,-30.256433,-1.810446
4,-29.920303,-1.3610955
4,-30.450882,-1.9057028
4,-30.274464,-2.068156
4,-30.22614,-1.8529506
4,-29.737082,-2.182917
4,-30.380856,-1.9213597
4,-30.500917,-1.8187834
4,-30.110094,-1.973743
4,-30.335083,-1.7609608
4,-30.22125,-1.8546505
4,-30.259687,-1.72897
4,-30.425774,-1.8482624
4,-29.885098,-1.6654807
4,-30.343853,-1.8302505
4,-30.250818,-1.9628805
0,-30.356089,-0.88502896
0,-30.903593,-0.922456
0,-31.252739,-0.9626215
0,-31.083248,-0.9249168
0,-30.823107,-1.1606287
0,-30.880383,-1.1724118
0,-30.56524,-1.1378429
0,-31.14348,-1.0547107
0,-30.572212,-1.0781145
0,-30.578651,-1.1856811
0,-31.21637,-1.0642692
0,-28.628769,-0.9583942
5,-29.954325,-7.8290963
5,-30.213503,-8.166429
5,-29.933294,-7.7014055
5,-29.909298,-7.8358774
5,-30.283388,-7.8150167
5,-30.006199,-7.5932474
5,-29.804768,-7.5850697
5,-29.87323,-7.8339396
5,-29.697672,-7.5121984
5,-29.729677,-7.8867416
5,-30.129274,-8.158274
5,-30.121517,-7.7431087
5,-30.233107,-7.8814354
5,-29.953312,-7.8673353
5,-30.022356,-7.796131
5,-29.690063,-8.062113
5,-29.73259,-7.9290395
5,-30.093122,-7.9307656
5,-29.851803,-7.257367
5,-29.583569,-8.142562
5,-30.15212,-7.66001
5,-29.651863,-8.242542
5,-30.022676,-7.7642674
5,-30.179935,-7.6138663
5,-30.071524,-7.6133084
5,-29.744516,-7.8824954
5,-29.876957,-7.465749
5,-29.756226,-7.892424
5,-30.20193,-7.7385807
5,-29.972363,-7.8033376
5,-29.647314,-7.888521
5,-29.847954,-7.6328826
5,-29.851414,-8.046519
5,-30.171362,-7.8566008
5,-29.75708,-7.4005446
5,-27.871714,-7.943759
5,-30.255983,-7.9757643
5,-29.25397,-7.687164
5,-30.066292,-8.359508
5,-29.995424,-7.7654123
5,-30.09262,-8.0174265
5,-29.81172,-7.8263836
5,-30.070093,-7.846592
5,-29.875668,-7.8076053
5,-29.976917,-8.241846
5,-29.774302,-8.155892
5,-30.126745,-7.745796
5,-30.266064,-7.772797
5,-30.01471,-7.8642282
5,-29.877499,-7.918359
5,-30.085672,-8.094288
5,-30.137178,-7.9607644
5,-29.981054,-7.7935944
5,-28.52,-7.5839033
5,-30.104948,-7.7283926
5,-30.147127,-7.8680534
5,-28.940931,-7.6318994
5,-30.033792,-8.028318
5,-29.958706,-7.9340343
5,-28.015522,-7.523608
5,-30.035404,-7.6747108
5,-30.037384,-8.115161
5,-29.885303,-7.6329417
5,-30.02038,-7.7086234
5,-30.239529,-8.158414
5,-30.006,-8.048195
5,-30.095325,-7.7858276
5,-29.866158,-7.9075456
5,-29.829336,-7.5570555
5,-29.952433,-7.622554
5,-28.716585,-7.902139
5,-30.148638,-8.029409
5,-30.266357,-8.166239
5,-29.130957,-7.91319
5,-29.879173,-7.857617
5,-29.972677,-7.8630834
5,-29.944736,-7.603776
5,-30.038343,-7.7546473
5,-29.670923,-7.8212376
5,-29.97138,-8.048577
5,-30.001947,-7.872767
5,-29.555876,-7.449486
5,-29.832186,-7.8322115
5,-29.068407,-7.567293
5,-30.030012,-8.106317
5,-29.696964,-7.6797514
5,-30.385212,-7.717638
5,-29.446774,-7.8318753
5,-30.093061,-7.4945126
5,-29.865404,-7.825654
5,-29.974318,-7.5075808
5,-30.078531,-8.071947
5,-30.224695,-7.863824
5,-30.1586,-7.6633782
0,-30.649355,-1.1056546
0,-31.047043,-1.067644
0,-31.036076,-0.93638283
0,-31.191525,-0.94093686
0,-30.925514,-1.3044608
0,-30.892643,-1.0096312
0,-30.901455,-1.0144329
0,-29.157719,-1.3614492
0,-31.146828,-0.9994231
0,-30.933811,-1.1399274
0,-31.036938,-0.92551976
0,-30.814291,-1.1694493
0,-30.702799,-1.0845951
0,-30.963915,-1.1831663
0,-29.279116,-1.1381897
0,-30.895512,-1.1366754
0,-29.859798,-1.2664146
0,-31.022514,-1.0736924
0,-30.639086,-1.0307672
0,-30.513735,-1.0270386
0,-30.392704,-0.8799367
0,-30.723145,-1.0805659
0,-31.125362,-1.1665758
0,-30.176413,-1.0887815
5,-30.132471,-7.9469547
5,-29.991983,-7.6230536
5,-29.80298,-7.4624176
5,-29.9096,-7.8712544
5,-29.574896,-7.788745
5,-30.001755,-7.558219
5,-30.028671,-7.604243
5,-30.154293,-8.053595
5,-29.919714,-7.7117524
5,-29.758526,-6.9745965
5,-29.560213,-7.5656424
5,-29.622156,-7.9258184
5,-30.07904,-7.4293604
5,-30.242327,-7.4268417
5,-29.122232,-7.6609287
5,-29.902466,-7.6848783
5,-29.997383,-7.5915174
5,-30.152184,-7.6483717
5,-30.046623,-7.6610947
5,-29.864216,-7.5362687
5,-30.14072,-7.934596
5,-28.486677,-7.428377
5,-29.895365,-8.005895
5,-30.126255,-7.711199
